"","ps_id","const230_h","c230_id_h","fid0725","npp2008ps_pres_p","ndc2008ps_pres_p","totalvotes2008ps_pres","akan_p","akan_p_poly","ewe_p_poly","moledagbon_p_poly","gadangbe_p_poly","guan_p_poly","gurma_p_poly","mande_p_poly","other_eth_p_poly","grusi_p_poly","otherethn_p_poly","english_percent","public_semipublic_p","dev_factor2","akan_30km_l_p","ewe_30km_l_p","akan_30km_lalt_p","akan_20km_l_p","ewe_20km_l_p","akan_40km_l_p","ewe_40km_l_p","h_30rad_e","ethfrac_30km_l","ethfrac_poly","area_sqkm","sex_total"
"981",10981,"PRU",215,10265,0.1928571,0.7642857,140,0.2040583,0.012381,0,0.4533333,0.0028571,0.0038095,0.4466667,0,0.0161905,0.0647619,0.531428571428571,0.1141869,0.0100865,-0.0294892,0.1904141,0.0055981,0.2337255,0.1870146,0.0029808,0.1969626,0.0053837,0.1373795,0.7605461,0.5903456,526.6524,1126
"982",10982,"PRU",215,561,0.4879357,0.458445,373,0.2040583,0.1451548,0.2057123,0.1113846,0.0613588,0.4141148,0.0229523,0.0147101,0.0120772,0.0125351,0.476389445366608,0.4762464,0.0470208,0.9768841,0.1412354,0.2122485,0.1387104,0.1418406,0.2122203,0.1404807,0.2088704,0.0890403,0.7536017,0.7479038,4.454286,18593
"983",10983,"PRU",215,9372,0.5621622,0.3405405,185,0.2040583,0.1293478,0.4358696,0.0032609,0.0293478,0.1478261,0.248913,0,0,0.0054348,0.402173913043478,0.1156317,0.0069324,-0.4825754,0.1230974,0.275667,0.1224545,0.1225079,0.2845366,0.1228238,0.2613731,0.074202,0.7896516,0.7085751,81.43488,943
"984",10984,"PRU",215,10271,0.0666667,0.9047619,105,0.2040583,0.0413016,0.3216521,0.5331665,0,0.0162703,0.068836,0.0037547,0.0137672,0.0012516,0.103879849812265,0.1612149,0,-0.4825754,0.0983599,0.2026396,0.1077459,0.0819509,0.2067203,0.1348441,0.1671413,0.1184626,0.8119966,0.6053593,60.444,831
"985",10985,"PRU",215,561,0.2489331,0.6970128,703,0.2040583,0.1451548,0.2057123,0.1113846,0.0613588,0.4141148,0.0229523,0.0147101,0.0120772,0.0125351,0.476389445366608,0.4762464,0.0470208,0.9768841,0.1412354,0.2122485,0.1387104,0.1418406,0.2122203,0.1404807,0.2088704,0.0890403,0.7536017,0.7479038,4.454286,18593
"986",10986,"PRU",215,570,0.2543605,0.6409883,688,0.2040583,0.1531897,0.0153616,0.0531257,0.0008534,0.5739279,0.1651376,0.0051205,0.0160017,0.0172818,0.777469596756987,0.2741747,0.0234998,0.7656583,0.133882,0.076063,0.1274113,0.1333873,0.0707858,0.1345544,0.0801611,0.0942702,0.7295924,0.6162293,1.406363,4828
"987",10987,"PRU",215,570,0.1550388,0.7338501,387,0.2040583,0.1531897,0.0153616,0.0531257,0.0008534,0.5739279,0.1651376,0.0051205,0.0160017,0.0172818,0.777469596756987,0.2741747,0.0234998,0.7656583,0.133882,0.076063,0.1274113,0.1333873,0.0707858,0.1345544,0.0801611,0.0942702,0.7295924,0.6162293,1.406363,4828
"988",10988,"PRU",215,10268,0.3535354,0.6195286,297,0.2040583,0.0852273,0,0.6287879,0.0208333,0.0113636,0.0170455,0.0037879,0.0227273,0.2102273,0.265151515151515,0.2361111,0.0153846,-0.2044059,0.2315046,0.0030036,0.2526187,0.1911731,0.0033834,0.2775052,0.0046122,0.1079404,0.7514318,0.551782,89.38945,553
"989",10989,"PRU",215,561,0.3947369,0.5203349,836,0.2040583,0.1451548,0.2057123,0.1113846,0.0613588,0.4141148,0.0229523,0.0147101,0.0120772,0.0125351,0.476389445366608,0.4762464,0.0470208,0.9768841,0.1412354,0.2122485,0.1387104,0.1418406,0.2122203,0.1404807,0.2088704,0.0890403,0.7536017,0.7479038,4.454286,18593
"990",10990,"PRU",215,561,0.0675676,0.8986486,148,0.2040583,0.1451548,0.2057123,0.1113846,0.0613588,0.4141148,0.0229523,0.0147101,0.0120772,0.0125351,0.476389445366608,0.4762464,0.0470208,0.9768841,0.1412354,0.2122485,0.1387104,0.1418406,0.2122203,0.1404807,0.2088704,0.0890403,0.7536017,0.7479038,4.454286,18593
"991",10991,"PRU",215,9955,0.1551724,0.7327586,348,0.2040583,0.2105911,0.1034483,0.046798,0,0.0024631,0.5923645,0,0.044335,0,0.639162561576355,0.2222222,0.0248566,-0.3618561,0.2026113,0.0789056,0.2024467,0.1648613,0.0857454,0.2075922,0.0898063,0.1138225,0.7778288,0.5898924,57.04992,833
"992",10992,"PRU",215,860,0.497549,0.4240196,408,0.2040583,0.2030651,0.0573294,0.2331489,0.0007095,0.2034909,0.0918121,0.0408685,0.1403434,0.0292323,0.505747126436782,0.3651727,0.0436495,1.371791,0.1990732,0.0637053,0.1973973,0.1869475,0.0638743,0.2041073,0.0706045,0.1059244,0.8354307,0.82906,4.528835,7146
"993",10993,"PRU",215,562,0.7270974,0.1996143,1037,0.2040583,0.0432277,0.009366,0.0367435,0,0.8818444,0.0288184,0,0,0,0.910662824207493,0.4697555,0.0367751,0.6287263,0.1221619,0.1917614,0.1271811,0.1224187,0.1885196,0.1217933,0.1843097,0.0770279,0.7216201,0.2182135,0.97292,1404
"994",10994,"PRU",215,860,0.5188679,0.4465409,318,0.2040583,0.2030651,0.0573294,0.2331489,0.0007095,0.2034909,0.0918121,0.0408685,0.1403434,0.0292323,0.505747126436782,0.3651727,0.0436495,1.371791,0.1990732,0.0637053,0.1973973,0.1869475,0.0638743,0.2041073,0.0706045,0.1059244,0.8354307,0.82906,4.528835,7146
"995",10995,"PRU",215,9455,NA,NA,NA,0.2040583,0.0660714,0,0.925,0,0.0017857,0.0017857,0.0017857,0,0.0035714,0.00892857142857143,0.0358423,0.0075188,-0.4546027,0.3381458,0.0122474,0.368303,0.3603368,0.007441,0.3275418,0.0140396,0.0938745,0.7198798,0.1399872,86.03867,563
"996",10996,"PRU",215,562,0.3040936,0.6140351,342,0.2040583,0.0432277,0.009366,0.0367435,0,0.8818444,0.0288184,0,0,0,0.910662824207493,0.4697555,0.0367751,0.6287263,0.1221619,0.1917614,0.1271811,0.1224187,0.1885196,0.1217933,0.1843097,0.0770279,0.7216201,0.2182135,0.97292,1404
"997",10997,"PRU",215,861,0.3921569,0.5708061,459,0.2040583,0.2131189,0.0058703,0.1771312,0.0005105,0.0091884,0.5712098,0.0015314,0.0183767,0.0030628,0.603369065849923,0.1702439,0.0117739,-0.3786077,0.2607535,0.0128573,0.2842067,0.2490312,0.0086025,0.2603187,0.0156487,0.1269315,0.6652799,0.5964556,0.977538,4018
"998",10998,"PRU",215,562,0.3106061,0.4848485,132,0.2040583,0.0432277,0.009366,0.0367435,0,0.8818444,0.0288184,0,0,0,0.910662824207493,0.4697555,0.0367751,0.6287263,0.1221619,0.1917614,0.1271811,0.1224187,0.1885196,0.1217933,0.1843097,0.0770279,0.7216201,0.2182135,0.97292,1404
"999",10999,"PRU",215,561,0.3222506,0.6240409,391,0.2040583,0.1451548,0.2057123,0.1113846,0.0613588,0.4141148,0.0229523,0.0147101,0.0120772,0.0125351,0.476389445366608,0.4762464,0.0470208,0.9768841,0.1412354,0.2122485,0.1387104,0.1418406,0.2122203,0.1404807,0.2088704,0.0890403,0.7536017,0.7479038,4.454286,18593
"1000",11000,"PRU",215,9359,0.0775194,0.8604651,258,0.2040583,0.2133621,0.4030173,0.1163793,0.2650862,0.0021552,0,0,0,0,0.0021551724137931,0.287234,0.0097087,-0.447921,0.1399001,0.2867285,0.1338455,0.1390273,0.278094,0.1365225,0.2575913,0.0719413,0.7949892,0.7082343,32.7053,588
"1001",11001,"PRU",215,570,0.1371571,0.723192,401,0.2040583,0.1531897,0.0153616,0.0531257,0.0008534,0.5739279,0.1651376,0.0051205,0.0160017,0.0172818,0.777469596756987,0.2741747,0.0234998,0.7656583,0.133882,0.076063,0.1274113,0.1333873,0.0707858,0.1345544,0.0801611,0.0942702,0.7295924,0.6162293,1.406363,4828
"1002",11002,"PRU",215,10272,0.2364865,0.7094595,148,0.2040583,0.1282799,0,0.2084548,0,0.2798834,0.3440233,0.0145773,0,0.0247813,0.663265306122449,0.1024931,0.0039526,0.4621431,0.2596179,0.0259817,0.2782606,0.2111345,0.016591,0.264389,0.0273014,0.115406,0.7506729,0.7425775,32.58119,709
"1003",11003,"PRU",215,860,0.2633517,0.6519337,543,0.2040583,0.2030651,0.0573294,0.2331489,0.0007095,0.2034909,0.0918121,0.0408685,0.1403434,0.0292323,0.505747126436782,0.3651727,0.0436495,1.371791,0.1990732,0.0637053,0.1973973,0.1869475,0.0638743,0.2041073,0.0706045,0.1059244,0.8354307,0.82906,4.528835,7146
"1004",11004,"PRU",215,579,0.6514658,0.1465798,614,0.2040583,0.0417246,0,0.0579509,0.0009272,0.0027816,0.8952249,0.0009272,0.0004636,0,0.899397311080204,0.1221923,0.0054237,-0.2356007,0.1318258,0.0297016,0.1623356,0.0854797,0.0283552,0.1539389,0.0493107,0.1076418,0.573024,0.1934635,1.161539,2175
"1005",11005,"PRU",215,10061,0.09375,0.875,192,0.2040583,0.2831424,0.0016367,0.3682488,0,0.0114566,0.0196399,0.00491,0.1816694,0.1292962,0.346972176759411,0.3159609,0.0575758,0.0372632,0.3568501,0.0025772,0.3691547,0.2444028,0.0028113,0.4032482,0.0039167,0.0975089,0.7430148,0.7339582,152.2055,624
"1006",11006,"PRU",215,574,0.6194503,0.2917548,473,0.2040583,0.0559767,0.0110787,0.0798834,0,0.593586,0.1755102,0.0023324,0.0361516,0.045481,0.853061224489796,0.1836283,0.0114703,-0.1450741,0.1701364,0.0077929,0.2125787,0.1612311,0.0080294,0.1826549,0.0089762,0.1298592,0.7660343,0.6038334,1.245277,1729
"1007",11007,"PRU",215,860,0.537428,0.4491363,521,0.2040583,0.2030651,0.0573294,0.2331489,0.0007095,0.2034909,0.0918121,0.0408685,0.1403434,0.0292323,0.505747126436782,0.3651727,0.0436495,1.371791,0.1990732,0.0637053,0.1973973,0.1869475,0.0638743,0.2041073,0.0706045,0.1059244,0.8354307,0.82906,4.528835,7146
"1008",11008,"PRU",215,859,0.5676568,0.3630363,303,0.2040583,0.7335681,0,0.0129108,0.0023474,0.0011737,0.2100939,0.0023474,0,0.0375587,0.251173708920188,0.3085339,0.0021978,-0.4825754,0.482894,0.0061512,0.4356029,0.5131972,0.0031134,0.4435049,0.0059007,0.1347841,0.681201,0.4161487,1.010178,860
"1009",11009,"PRU",215,9420,NA,NA,NA,0.2040583,0.0598086,0,0.0023923,0,0.0119617,0.9258373,0,0,0,0.937799043062201,0.1058201,0.0436681,-0.4825754,0.219857,0.0392132,0.2345974,0.1367242,0.0360017,0.2301448,0.04789,0.1136949,0.7059955,0.1390994,0.756744,424
"1010",11010,"PRU",215,570,0.136612,0.6830601,366,0.2040583,0.1531897,0.0153616,0.0531257,0.0008534,0.5739279,0.1651376,0.0051205,0.0160017,0.0172818,0.777469596756987,0.2741747,0.0234998,0.7656583,0.133882,0.076063,0.1274113,0.1333873,0.0707858,0.1345544,0.0801611,0.0942702,0.7295924,0.6162293,1.406363,4828
"1011",11011,"PRU",215,567,0.1570513,0.7211539,312,0.2040583,0.0586081,0.001221,0.008547,0,0.9316239,0,0,0,0,0.931623931623932,0.2483801,0.0160966,-0.4825754,0.1077239,0.2024496,0.1133518,0.1074469,0.2026598,0.1092788,0.1947674,0.0678713,0.7258537,0.1285674,0.543129,820
"1012",11012,"PRU",215,10275,NA,NA,NA,0.2040583,0.4330042,0.0169252,0.3385049,0,0.0959097,0.0888575,0,0,0.0267983,0.211565585331453,0.1352785,0.0104167,-0.4395023,0.3665882,0.0221252,0.3590042,0.3473955,0.0155841,0.3466173,0.0247506,0.1026114,0.7383911,0.6798228,46.02647,712
"1013",11013,"PRU",215,9359,0.0221239,0.8893805,226,0.2040583,0.2133621,0.4030173,0.1163793,0.2650862,0.0021552,0,0,0,0,0.0021551724137931,0.287234,0.0097087,-0.447921,0.1399001,0.2867285,0.1338455,0.1390273,0.278094,0.1365225,0.2575913,0.0719413,0.7949892,0.7082343,32.7053,588
"1014",11014,"PRU",215,10265,0.3720379,0.5023696,422,0.2040583,0.012381,0,0.4533333,0.0028571,0.0038095,0.4466667,0,0.0161905,0.0647619,0.531428571428571,0.1141869,0.0100865,-0.0294892,0.1904141,0.0055981,0.2337255,0.1870146,0.0029808,0.1969626,0.0053837,0.1373795,0.7605461,0.5903456,526.6524,1126
"1015",11015,"PRU",215,9953,0.3613445,0.4705882,119,0.2040583,0.1099366,0.0147992,0.0443975,0,0.0021142,0.8245243,0.0021142,0,0.0021142,0.830866807610994,0.0588235,0,-0.3793003,0.1881309,0.0552742,0.1967302,0.1365461,0.0557772,0.2004091,0.0750855,0.1012073,0.744756,0.3058701,57.09312,482
"1016",11016,"PRU",215,860,0.3911111,0.52,450,0.2040583,0.2030651,0.0573294,0.2331489,0.0007095,0.2034909,0.0918121,0.0408685,0.1403434,0.0292323,0.505747126436782,0.3651727,0.0436495,1.371791,0.1990732,0.0637053,0.1973973,0.1869475,0.0638743,0.2041073,0.0706045,0.1059244,0.8354307,0.82906,4.528835,7146
"1017",11017,"PRU",215,561,0.2088496,0.7469026,565,0.2040583,0.1451548,0.2057123,0.1113846,0.0613588,0.4141148,0.0229523,0.0147101,0.0120772,0.0125351,0.476389445366608,0.4762464,0.0470208,0.9768841,0.1412354,0.2122485,0.1387104,0.1418406,0.2122203,0.1404807,0.2088704,0.0890403,0.7536017,0.7479038,4.454286,18593
"1018",11018,"PRU",215,10061,0.0674157,0.8876405,89,0.2040583,0.2831424,0.0016367,0.3682488,0,0.0114566,0.0196399,0.00491,0.1816694,0.1292962,0.346972176759411,0.3159609,0.0575758,0.0372632,0.3568501,0.0025772,0.3691547,0.2444028,0.0028113,0.4032482,0.0039167,0.0975089,0.7430148,0.7339582,152.2055,624
"1019",11019,"PRU",215,10044,0.1090047,0.7014218,211,0.2040583,0.0865385,0.4884615,0.025,0.0173077,0,0.3826923,0,0,0,0.382692307692308,0.1235955,0.0129199,0.1681914,0.1162138,0.3207148,0.1201069,0.113945,0.3298061,0.119352,0.2859991,0.0789025,0.7796049,0.6065385,34.88115,521
"1020",11020,"PRU",215,561,0.1328125,0.8203125,512,0.2040583,0.1451548,0.2057123,0.1113846,0.0613588,0.4141148,0.0229523,0.0147101,0.0120772,0.0125351,0.476389445366608,0.4762464,0.0470208,0.9768841,0.1412354,0.2122485,0.1387104,0.1418406,0.2122203,0.1404807,0.2088704,0.0890403,0.7536017,0.7479038,4.454286,18593
"1021",11021,"PRU",215,561,0.5582822,0.3292434,489,0.2040583,0.1451548,0.2057123,0.1113846,0.0613588,0.4141148,0.0229523,0.0147101,0.0120772,0.0125351,0.476389445366608,0.4762464,0.0470208,0.9768841,0.1412354,0.2122485,0.1387104,0.1418406,0.2122203,0.1404807,0.2088704,0.0890403,0.7536017,0.7479038,4.454286,18593
"1022",11022,"PRU",215,562,0.0467836,0.871345,171,0.2040583,0.0432277,0.009366,0.0367435,0,0.8818444,0.0288184,0,0,0,0.910662824207493,0.4697555,0.0367751,0.6287263,0.1221619,0.1917614,0.1271811,0.1224187,0.1885196,0.1217933,0.1843097,0.0770279,0.7216201,0.2182135,0.97292,1404
"1023",11023,"SENE",216,653,0.3665768,0.5902965,371,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1024",11024,"SENE",216,640,0.3909657,0.4844237,642,0.1187198,0.2438765,0,0.0394036,0,0.0457934,0.1554846,0,0.514377,0.001065,0.716719914802982,0.3506494,0.0463822,-0.4825754,0.1366523,0.0490729,0.118832,0.1382582,0.0383682,0.1397836,0.0645482,0.142185,0.7875147,0.6481143,0.866181,1025
"1025",11025,"SENE",216,653,0.3994975,0.5603015,398,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1026",11026,"SENE",216,9921,NA,NA,NA,0.1187198,0.0342342,0,0.0117117,0.0054054,0.8747748,0.0738739,0,0,0,0.948648648648649,0.3023256,0.0248344,0.6784528,0.0806881,0.0395217,0.0884369,0.075628,0.0339949,0.1207817,0.0513955,0.1557753,0.604256,0.2279734,1.069198,1143
"1027",11027,"SENE",216,9976,0.2554945,0.7032967,364,0.1187198,0.00625,0.0020833,0.0291667,0,0.5520833,0.2895833,0,0.11875,0.0020833,0.9625,0.1157025,0,-0.4825754,0.0771607,0.1094204,0.085658,0.0697625,0.0988422,0.0866743,0.1132032,0.1566739,0.7580453,0.5963455,116.1995,507
"1028",11028,"SENE",216,863,0.344473,0.62982,389,0.1187198,0.062709,0.0029264,0.1425585,0.0008361,0.5802675,0.1300167,0.0075251,0.0647993,0.0083612,0.790969899665552,0.3488216,0.0349127,2.024808,0.1350942,0.0219988,0.1615933,0.0775819,0.0146464,0.137831,0.0288381,0.171455,0.7135632,0.6177951,1.705521,2617
"1029",11029,"SENE",216,653,0.6204545,0.3295455,440,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1030",11030,"SENE",216,629,0.4375,0.5407609,368,0.1187198,0.1366319,0.0190649,0.0331366,0.0086246,0.6386746,0.0217885,0,0.1398094,0.0022696,0.802541988197912,0.5510771,0.0955199,-0.4466369,0.1430287,0.1124539,0.1445377,0.1435558,0.103839,0.1416739,0.1170412,0.093472,0.7475786,0.5518641,2.074921,2415
"1031",11031,"SENE",216,675,0.5936639,0.3787879,726,0.1187198,0.0082192,0,0.0045662,0,0.9853881,0,0.0009132,0,0.0009132,0.987214611872146,0.4206471,0.011257,-0.4825754,0.0655503,0.0506923,0.0782466,0.0573095,0.0480055,0.1230124,0.0533129,0.1780755,0.5433289,0.0289202,1.179284,1174
"1032",11032,"SENE",216,9917,0.3507973,0.5398633,439,0.1187198,0,0,0.0733496,0,0.0464548,0.8728606,0,0,0.007335,0.926650366748166,0.1176471,0,-0.205238,0.0836663,0.1273468,0.0921308,0.0759273,0.1184713,0.0855598,0.1306189,0.1351232,0.7858037,0.2305223,50.69105,561
"1033",11033,"SENE",216,10282,NA,NA,NA,0.1187198,0.1026393,0.3651026,0.1554252,0.0043988,0.2360704,0.1304985,0,0.0043988,0.0014663,0.372434017595308,0.2783251,0.0130719,-0.4229054,0.1432239,0.1646021,0.1520826,0.1047057,0.1834776,0.1919237,0.136027,0.178188,0.7852951,0.7592083,240.8943,727
"1034",11034,"SENE",216,9918,0.2485549,0.6618497,346,0.1187198,0.0441176,0.0147059,0.3621323,0.0036765,0,0.2022059,0,0.3676471,0.0055147,0.575367647058823,0.0719697,0,-0.1570403,0.0806659,0.0788798,0.0857824,0.0795525,0.0603251,0.0923123,0.1116151,0.1549556,0.8119437,0.690602,109.2025,593
"1035",11035,"SENE",216,9951,0.3733766,0.5194805,308,0.1187198,0.0019194,0.0287908,0.0230326,0.0614203,0.1765835,0.706334,0,0,0.0019194,0.884836852207294,0.1111111,0,-0.4825754,0.0956876,0.2085225,0.1060593,0.0976923,0.2197485,0.1007601,0.2006388,0.1183017,0.748544,0.4647714,1.303266,573
"1036",11036,"SENE",216,9973,0.1626374,0.7758242,455,0.1187198,0.0119048,0.1785714,0.0380952,0.002381,0.1761905,0.5928571,0,0,0,0.769047619047619,0.237069,0,-0.4825754,0.112414,0.243761,0.1232018,0.1121637,0.2259195,0.1109629,0.2232379,0.1125291,0.7948666,0.5839909,56.99266,446
"1037",11037,"SENE",216,9949,0.0346021,0.9273356,289,0.1187198,0.2197393,0.538175,0.0018622,0.2178771,0.0214153,0,0,0,0.0009311,0.0223463687150838,0.1633027,0.0127841,-0.3568995,0.1554271,0.3541195,0.1363682,0.1741589,0.4062245,0.1427025,0.3059636,0.1197309,0.7719193,0.6141489,1.023411,1106
"1038",11038,"SENE",216,9981,0.0930736,0.8225108,462,0.1187198,0.0272512,0.6078199,0.0367299,0.0367299,0.2831753,0.0082938,0,0,0,0.291469194312796,0.2636166,0.0105485,-0.4014545,0.0708433,0.2764524,0.0795171,0.0672841,0.295765,0.0849462,0.2608588,0.1712632,0.7473883,0.5468571,109.5692,897
"1039",11039,"SENE",216,9976,0.0650406,0.8130081,123,0.1187198,0.00625,0.0020833,0.0291667,0,0.5520833,0.2895833,0,0.11875,0.0020833,0.9625,0.1157025,0,-0.4825754,0.0771607,0.1094204,0.085658,0.0697625,0.0988422,0.0866743,0.1132032,0.1566739,0.7580453,0.5963455,116.1995,507
"1040",11040,"SENE",216,9947,NA,NA,0,0.1187198,0.1551724,0.0076628,0.0095785,0.0076628,0.8141763,0,0.0038314,0,0.0019157,0.81992337164751,0.2006689,0.0181269,-0.2961342,0.1402905,0.2332919,0.1355019,0.1479279,0.2349848,0.1365837,0.2109536,0.0907096,0.765538,0.312811,1.170412,606
"1041",11041,"SENE",216,9973,0.5074627,0.4754798,469,0.1187198,0.0119048,0.1785714,0.0380952,0.002381,0.1761905,0.5928571,0,0,0,0.769047619047619,0.237069,0,-0.4825754,0.112414,0.243761,0.1232018,0.1121637,0.2259195,0.1109629,0.2232379,0.1125291,0.7948666,0.5839909,56.99266,446
"1042",11042,"SENE",216,9981,0.3309352,0.5755396,278,0.1187198,0.0272512,0.6078199,0.0367299,0.0367299,0.2831753,0.0082938,0,0,0,0.291469194312796,0.2636166,0.0105485,-0.4014545,0.0708433,0.2764524,0.0795171,0.0672841,0.295765,0.0849462,0.2608588,0.1712632,0.7473883,0.5468571,109.5692,897
"1043",11043,"SENE",216,535,0.0879479,0.8827361,307,0.1187198,0.1456,0.4128,8e-04,0.3096,0.012,0.1152,0.0032,0,8e-04,0.1312,0.1296296,0,0.0728271,0.1494158,0.3863789,0.1513471,0.1537528,0.4064964,0.1424157,0.3799973,0.1257592,0.7410075,0.6991181,310.7584,1250
"1044",11044,"SENE",216,853,0.4390564,0.4220183,763,0.1187198,0.0881884,0.0015962,0.0969673,0.0007981,0.6532322,0.1392658,0,0.0143655,0.0055866,0.81245011971269,0.2181818,0.0173218,-0.3711261,0.0943419,0.0330174,0.0964033,0.0906366,0.0225088,0.1208504,0.0437483,0.1484715,0.6431937,0.5364721,1.069202,2792
"1045",11045,"SENE",216,10276,0.3636364,0.5950413,121,0.1187198,0.0071174,0,0.9163701,0.0035587,0,0,0.0658363,0,0.0071174,0.0729537366548043,0.0520833,0.0084746,-0.4825754,0.1774117,0.0344998,0.1986687,0.0940535,0.0182609,0.1751313,0.0517951,0.1591518,0.7834257,0.1558174,167.8072,678
"1046",11046,"SENE",216,9945,0.1407407,0.7629629,135,0.1187198,0.210076,0.088403,0.4268061,0.0047529,0.2519011,0.0009506,0,0.013308,0.0038023,0.269961977186312,0.2086957,0.0165975,-0.431969,0.1498444,0.1502406,0.1338631,0.1767159,0.1389807,0.1415146,0.156361,0.1014985,0.7965662,0.7022203,630.7089,1156
"1047",11047,"SENE",216,9970,NA,NA,NA,0.1187198,0.4983642,0.257361,0.0098146,0,0.0545256,0.1679389,0,0.0119956,0,0.234460196292257,0.2570281,0.0519931,-0.4825754,0.2542281,0.2336926,0.2061437,0.2674693,0.2265359,0.245756,0.2290994,0.1051865,0.8059482,0.6539817,26.66167,996
"1048",11048,"SENE",216,9947,0.0979592,0.8734694,245,0.1187198,0.1551724,0.0076628,0.0095785,0.0076628,0.8141763,0,0.0038314,0,0.0019157,0.81992337164751,0.2006689,0.0181269,-0.2961342,0.1402905,0.2332919,0.1355019,0.1479279,0.2349848,0.1365837,0.2109536,0.0907096,0.765538,0.312811,1.170412,606
"1049",11049,"SENE",216,653,0.4370371,0.4987654,405,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1050",11050,"SENE",216,653,0.2676519,0.6683087,609,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1051",11051,"SENE",216,9999,0.0763636,0.9090909,275,0.1187198,0.0540984,0.795082,0.0180328,0.004918,0.0754098,0.0311475,0,0.0180328,0.0032787,0.127868852459016,0.3699284,0.0169851,-0.2069247,0.0817951,0.3950666,0.0881051,0.0723852,0.4785909,0.107448,0.3403802,0.1896981,0.7335637,0.3575759,3.076008,653
"1052",11052,"SENE",216,9457,0.3198992,0.5843829,397,0.1187198,0.0018797,0.0018797,0.0488722,0.0018797,0.0300752,0.9154136,0,0,0,0.945488721804511,0.0957447,0,-0.4825754,0.0733809,0.119353,0.086018,0.0427274,0.050634,0.0748908,0.1392325,0.1019493,0.7489544,0.1587145,0.949217,570
"1053",11053,"SENE",216,9975,0.2776204,0.6189802,706,0.1187198,0.3236797,0.3032368,0.0028393,0.189665,0.028393,0.149347,0,0.0028393,0,0.180579216354344,0.1602094,0.0019212,-0.3439518,0.2395944,0.2698519,0.209012,0.2479578,0.270174,0.2339742,0.2717283,0.0894698,0.8038349,0.7441793,24.57245,1872
"1054",11054,"SENE",216,9976,0.0735294,0.8602941,136,0.1187198,0.00625,0.0020833,0.0291667,0,0.5520833,0.2895833,0,0.11875,0.0020833,0.9625,0.1157025,0,-0.4825754,0.0771607,0.1094204,0.085658,0.0697625,0.0988422,0.0866743,0.1132032,0.1566739,0.7580453,0.5963455,116.1995,507
"1055",11055,"SENE",216,9993,0.4707692,0.4953846,325,0.1187198,0.0382514,0.4808743,0.0409836,0.1284153,0.3032787,0.0027322,0,0.0027322,0.0027322,0.311475409836066,0.2592593,0.0053476,-0.4825754,0.0819567,0.2327735,0.0874372,0.0720953,0.2552451,0.1103482,0.2090322,0.1782578,0.7602596,0.6571262,55.15488,386
"1056",11056,"SENE",216,653,0.331384,0.5906433,513,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1057",11057,"SENE",216,9453,0.1428571,0.7248677,189,0.1187198,0.0256616,0.0384924,0.1563753,0.0721732,0.0593424,0.4595028,0,0.1884523,0,0.707297514033681,0.1878981,0.0029542,-0.468589,0.0816382,0.129696,0.0982574,0.0771822,0.1198339,0.0836776,0.1350062,0.0742391,0.8120521,0.718019,94.50304,1276
"1058",11058,"SENE",216,9994,0.1895911,0.67658,269,0.1187198,0.112426,0.4319527,0.0118343,0.3964497,0.0236686,0.0118343,0.0059172,0.0059172,0,0.0473372781065089,0.2777778,0,-0.4084312,0.1770498,0.3255614,0.1817704,0.1922932,0.3633566,0.1619515,0.3235453,0.0995039,0.7859443,0.6426946,0.446568,181
